id,predicted_answer,true_answer,is_correct,pred_confidence,confidence_gap,probs,paragraph,question,choices,answer,question_plus,confidence_gap_bin,prediction_result
generation-for-nlp-2479,4,1,False,0.8342045,0.67921907,"[0.1549854427576065, 0.0007329026120714843, 0.0002482336130924523, 0.8342044949531555, 0.009828926995396614]","고인이 된 가수 신해철 씨(46)의 부검을 맡은 국립과학수사연구원(국과수)이 신씨의 장협착 수술 과정에서 천공이 생겨 사망으로 이어졌을 가능성이 높다는 최종 소견을 내놓았다. 다만 확실한 의료 과실 여부 파악을 위해서는 의사협회의 자문이 필요하다는 판단이다.서울 송파경찰서는 신씨의 사인에 대한 국과수의 최종 부검 결과와 관련해 “소장 천공으로 복막염이 나타났고, 심낭 천공에서는 심낭염이 발생해 심장압전으로 인한 심기능 이상이 나타났다”며 “다발성 장기부전으로 신씨가 숨진 것으로 판단된다”고 30일 발표했다. 경찰은 이런 과정이 순차적으로 진행됐다고 덧붙였다. 1차적으로 소장 천공이 나타났고, 이것이 심낭으로 전이되면서 심장이 정지했다는 것이다.가장 먼저 발생한 소장 천공은 복강경으로 장협착 수술을 하면서 발생했을 가능성이 높다는 의견이다. 경찰은 “소장 천공은 복강경 수술 당시에 발생했거나, 수술 과정에서 손상이 생기면서 나타났을 가능성이 높다”며 “수술 도중 발생한 손상에서 일정 시간이 지나 지연성으로 천공됐을 확률도 배제할 수 없다”고 밝혔다. 심낭에서 발견된 천공 역시 마찬가지라고 설명했다.국과수는 신씨의 엑스레이를 통해 확인된 흉부 쪽 공기와 관련해 “의료진이 합리적인 처치를 못해 발생했을 것”이라는 소견을 내놓았다.신씨의 수술을 집도한 S병원 원장 강모씨(44)는 29일 경찰 조사에서 “업무상 과실치사 혐의를 인정할 수 없다”는 주장을 고수한 것으로 알려졌다. 강씨는 신씨의 사인이 된 심낭과 소장의 천공에 대해 “장협착 수술 과정에서 발생한 미세한 손상이 지연적으로 천공됐다고 생각한다”고 진술했다.",신해철 씨의 사망 원인으로 지목된 주요 의학적 문제는 무엇인가?,"['소장 천공', '심장병', '뇌졸중', '심낭염', '복막염']",1,,"[0.6, 0.7)",Incorrect
generation-for-nlp-2522,4,2,False,0.94265866,0.89795685,"[0.005057872273027897, 0.04470178484916687, 0.007288393564522266, 0.9426586627960205, 0.0002933284267783165]","동해안의 습기를 잔뜩 머금은 동풍이 태백산맥과 만나 생긴 눈구름의 영향으로 강원 영동과 경북 울진 지역에 나흘간 최고 90㎝가 넘는 눈폭탄이 쏟아졌다. 이번 폭설로 도로가 끊겨 산간마을이 고립되고 휴교에 들어가거나 개학과 졸업식을 연기하는 학교가 속출했다. 기상청에 따르면 지난 6일부터 9일 오후 11시30분까지 나흘간 내린 눈은 진부령·미시령 98.5㎝, 강릉 90.5㎝, 속초 57㎝, 동해 51㎝ 등이다. 경북 지역에서도 울진에 60㎝가 넘는 폭설이 쏟아지는 등 곳곳에 40㎝ 안팎의 많은 눈이 내렸다. 허진호 기상청 통보관은 “한반도 주변으로 기압계가 조밀해지면서 동풍의 강도가 세져 강원 영동과 경북 산간 지역에 눈폭탄이 내렸다”고 설명했다. 소방방재청에 따르면 나흘간 폭설로 인해 강원 영동과 경북 지역에서 비닐하우스 100여동 등 크고 작은 시설물의 붕괴 신고가 속출했으나 인명 피해는 없었다. 이날 미시령동서관통도로 미시령터널 전방 300여ｍ 지점에서 3t 가량의 눈이 쏟아져 내리면서 양방향 통행이 모두 통제됐다. 폭설 피해 규모는 눈이 그치고 각 시·군의 피해조사가 이뤄지면 크게 늘어날 전망이다. 이번 폭설로 강원 산간마을을 오가는 시내버스 30여개 노선이 단축 운행됐다. 장비와 인력이 부족한 산간 지역은 제설작업이 더디게 진행돼 고립된 산간마을이 늘어나고 있다. 강원도와 동해안 지역 각 시·군은 1000여명의 인력과 장비를 투입해 제설작업을 벌이고 있지만 쌓인 눈의 양이 많아 어려움을 겪고 있다. 이에 따라 강릉 양양 속초 고성 삼척 등 5개 시·군 41개 초·중·고는 10일 휴교하기로 했다. 강릉 율곡중과 삼척 장원초교 등 10개 학교는 개학과 졸업식을 연기했다.",이번 폭설로 인해 강원 영동과 경북 지역에서 발생한 주요 피해는 무엇인가?,"['인명 피해', '비닐하우스 붕괴', '도로 통제', '학교 휴교', '제설작업 지연']",2,,"[0.8, 0.9)",Incorrect
generation-for-nlp-2576,2,2,True,0.92715067,0.8768621,"[0.005169497337192297, 0.9271506667137146, 0.003248852211982012, 0.014142388477921486, 0.05028853192925453]","대법원1부(주심 김창석 대법관)는 회삿돈 수십억원을 횡령하고 수백억원 상당의 손해를 끼친 혐의(특정경제범죄 가중처벌법상 횡령 등)로 기소된 임종욱 전 대한전선그룹 부회장(65)에 대해 징역 3년을 선고한 원심을 깨고 일부 무죄 취지로 사건을 서울고법에 돌려보냈다고 29일 발표했다. 대법원은 임 전 부회장이 2008년 평택 성해지구 도시개발사업을 추진하던 A사의 170억원 대출 과정에 자신이 대표로 있던 삼양금속이 연대보증을 서도록 한 혐의(특경가법상 배임)에 대해 무죄로 판단했다. 재판부는 “임 전 부회장이 A사에 대한 연대보증과 관련해 대가를 받았거나, A사가 대출금을 다른 업체에 사용한 점을 알고 있었다고 보기 어렵다”며 “회사가 연대보증을 서게 했다는 점만으로 ‘배임의 고의가 있었다’고 단정해선 안 된다”고 판단했다. 임 전 부회장은 자신이 실질적으로 운영하는 업체가 자금난을 겪자 대한전선 자회사 자금을 해당 업체에 지원토록 하는 등 280억원 상당의 손해를 입힌 혐의로 구속 기소됐다. 1심 재판부는 일부 혐의를 유죄로 인정, 징역 4년을 선고한 뒤 법정구속했다. 2심 재판부도 일부 혐의를 유죄로 인정했으나 피해 회복을 위한 노력 등을 고려해 징역 3년으로 감형했다.",임종욱 전 대한전선그룹 부회장이 무죄로 판단된 혐의는 무엇인가?,"['횡령', '배임', '사기', '횡령 및 배임', '특정경제범죄 가중처벌법 위반']",2,,"[0.8, 0.9)",Correct
generation-for-nlp-2585,1,5,False,0.6577057,0.34233662,"[0.6577057242393494, 0.3153690993785858, 0.02159585990011692, 0.0011773506412282586, 0.0041520120576024055]","질적 성장을 중시해온 중국의 새 지도부가 딜레마에 빠졌다. 정부가 나서서 돈줄을 죄면서 중국 경제의 뇌관이었던 대출 리스크는 줄었지만, 돈줄이 막힌 탓에 성장이 둔화하고 있기 때문이다. 월스트리트저널(WSJ)은 지난 10년간 중국의 초고속 성장에 기여하던 정부와 기업의 인프라 투자가 속도를 늦추면서 세계 2위 경제대국의 미래도 불투명해지고 있다고 10일 보도했다. 중국 인민은행이 9일 발표한 중국의 5월 사회융자총액(Total Social Financing)은 1조1900억위안(약 1940억달러)이다. 이는 전달보다 3분의 1 줄어든 수준으로, 당초 시장 전문가들의 예상치인 1조5000억~1조8000억위안을 크게 밑돈다. 사회융자총액은 은행 여신, 채권 발행, 신탁 차입 등 중국의 신용 공급량을 보여주는 지표. WSJ는 수년간 중국 정부가 항공 철도 항만 등 투자에 대규모 대출을 승인했지만, 최근 신용버블을 우려하는 목소리가 커지자 변화를 꾀한 결과라고 전했다. 특히 은행권의 신규 위안화 대출이 크게 줄었다. 5월 신규 위안화 대출은 6674억위안을 기록했다. 시장 전문가들의 평균 예상치인 8150억위안과 4월 기록인 7929억위안을 모두 밑돌았다.신용 버블의 불씨는 잠재웠지만 중국 정부는 새로운 경기부양책을 내놓아야 하는 압력을 받을 것으로 애널리스트들은 보고 있다. 이미 발표된 중국 경제지표가 일제히 부진을 면치 못하고 있기 때문이다. 중국 국가통계국에 따르면 지난 5월 산업생산이 전년 동월 대비 9.2% 성장, 전문가 예상치인 9.4%와 전월의 9.3%를 모두 밑돌았다. 같은 기간 수출도 전년보다 1% 증가에 그쳐 증가폭이 10개월래 최저치를 기록했다. 소비자물가지수(CPI)도 전년 동월 대비 2.1% 올라 3개월래 최저치를 기록했고 생산자물가지수(PPI)도 15개월째 하락세다. WSJ는 중국의 성장 속도가 느려지는 건 남미의 원자재 제조업체는 물론 미국의 농부, 유럽의 제조업자에 이르기까지 전 세계가 악영향을 받을 수 있다고 분석했다.중국의 실망스러운 경제지표가 발표되자 영국계 투자은행 바클레이즈캐피털은 중국의 올해와 내년 성장률 전망을 하향 수정했다. 올해 성장률 전망치는 기존 7.9%에서 7.4%로, 내년 전망치도 8.1%에서 7.4%로 낮췄다.",중국의 5월 사회융자총액이 전달보다 얼마나 줄어들었는가?,"['1조1900억위안', '1조5000억위안', '1조8000억위안', '6674억위안', '3분의 1']",5,,"[0.3, 0.4)",Incorrect
generation-for-nlp-2625,1,5,False,0.6656278,0.50745225,"[0.6656277775764465, 0.017183152958750725, 0.15556949377059937, 0.15817555785179138, 0.0034439796581864357]","날이 더워지면서 샌들이나 조리 등 발의 노출이 많은 시원한 신발을 찾는 사람들이 늘어나는 시기다. 그러나 아무리 더워도 발을 꽁꽁 숨긴 채 남들이 보지 못하도록 신발 속에 가두어둬야 하는 사람들도 있다. 남들에게 보여주기 부끄러운 발, 해방시킬 수 있는 방법은 없을까? 상황별 개선 방법을 알아보자. ▲ 땀 많은 발과 내향성 발톱의 관리는? 발 관리의 기초는 발을 깨끗이 씻는 것이다. 발은 양말과 신발 속에 종일 갇혀 있어 세균이 번식하기 좋은 환경으로, 평소 발을 깨끗하게 씻고 마른 수건으로 물기를 제거한 후 드라이어로 말려주는 등 건조한 환경을 유지해야 세균이 번식하는 것을 예방할 수 있다. 발에 땀이 유독 많다고 느껴지면 땀을 잘 흡수할 수 있는 면양말을 신어주고, 땀이 많을 경우에는 여분의 양말을 준비해 갈아 신는 것이 좋으며, 발에 흡수성 파우더를 사용하는 것도 방법이다. 또 발톱을 관리할 때는 발가락 끝 정도 길이에서 일자 모양으로 곧게 자르는 것이 중요하다. 라운드 모양으로 발톱 양옆을 짧게 자르면 살 속에 숨어 잘리지 않은 발톱 조각이 살 속으로 파고들어 염증이 생길 수 있기 때문이다. 꽉 조이는 신발을 즐겨 신으면 발톱이 변형돼 살 속으로 파고드는 경우도 있다. 주로 엄지발가락에 잘 생기는데, 발병 시 발가락이 조금만 스쳐도 통증이 심하게 나타나며, 발가락이 퉁퉁 붓거나 열감과 진물이 나타나기도 한다. 강북힘찬병원 송영준 원장(정형외과 전문의)은 “증상이 가벼운 경우 파고들어간 발톱의 모서리와 살 사이 솜이나 치실을 끼워 넣어 간단히 치료하기도 하지만 부분적으로 발톱을 제거하는 경우 다시 자라면서 재발할 가능성이 높다”며 “반복되는 내향성 발톱인 경우 발톱 뿌리의 일부를 제거해 그 부분에 발톱이 다시 자라지 않도록 하는 방법이나 특수한 기구를 이용하여 파고 들어간 발톱이 펴지도록 하는 방법이 있는데 미용 측면에서는 후자 쪽이 더욱 적절하다”고 조언했다. ▲ 발 모양이 이상해? 발가락 변형된 망치족지 망치족지는 발가락의 첫째 마디가 굽어진 질환으로, 발가락의 구부러진 모양이 망치 같다고 하여 ‘Hammer toe’라고 부른다. 문제는 굽어진 데서 끝나는 것이 아니라 발가락 등 부분과 발가락 끝이 신발에 자주 쓸리게 돼 티눈과 통증이 생기는 데서 온다. 굽은 발가락의 윗부분으로 신발과 마찰이 심한 부분에 피부가 두꺼워지고 굳은살이 생기며, 당뇨가 있는 경우 궤양이 동반될 수 있다. 또, 심화되면 발가락 관절이 불안정해져 탈구가 발생하거나, 두 번째 발가락까지 안쪽으로 휘어 엄지발가락과 교차로 겹쳐지는 변형까지 이어지게 된다. 발가락 사이 공간이 확보되지 않는 꽉 끼는 신발이나 굽이 높아 발가락 앞쪽으로 체중의 하중이 집중되는 신발을 오래 신으면 발가락이 굽는 원인이 된다. 또 둘째 발가락이 유난히 긴 사람이 좁은 신발을 신어 발가락이 밀착되고 굽어져 있는 상태가 오래 지속되면 발가락이 변형될 수도 있다. 평발이나 오목발인 사람도 앞코가 좁은 신발을 오래 신으면 망치족지가 발병하는 경우가 많다. 예방하려면 평소 앞볼이 넉넉하고 꽉 죄지 않는 둥근 모양의 굽이 낮은 신발을 신는 것이 좋다. 망치족지는 초기에 특수 제작한 신발과 패드 등을 이용하는 보존적인 치료나 교정을 시도해볼 수 있다. 보존적 치료로 변형된 발을 교정하는 효과는 없으나, 통증 등 증세를 호전시키는 데는 도움이 되며, 보조기를 사용해 체중을 적절하게 분산해주는 방식으로 교정하는 것도 가능하다. 그러나 관절 변형의 정도가 심각하고 발가락이 변형에 이른지 오래된 경우라면 수술적 치료를 고려해야 할 수 있다.",망치족지의 원인으로 올바르지 않은 것은 무엇인가?,"['발가락이 굽는 신발을 오래 신는 것', '앞볼이 넉넉한 신발을 신는 것', '둘째 발가락이 긴 사람이 좁은 신발을 신는 것', '굽이 높은 신발을 신는 것', '신발과 발가락의 마찰이 적은 것']",5,,"[0.5, 0.6)",Incorrect
generation-for-nlp-2629,4,1,False,0.88602424,0.7720948,"[0.11392947286367416, 5.288207375997445e-06, 3.653706517070532e-05, 0.8860242366790771, 4.450225787877571e-06]","지난달 22일 태어난 영국 ‘로열 베이비’ 조지 알렉산더 루이스 왕자(사진)의 속싸개 브랜드가 알려지면서 해당 상품이 날개 돋친 듯 팔려나가고 있다고 AP통신이 지난 3일 보도했다.엄마 케이트 미들턴 왕세손빈의 품에 안긴 아기의 사진이 공개된 지 45초 만에 전 세계 예비 엄마와 패션 전문가들은 로열 베이비의 속싸개가 미국 뉴욕에 있는 유아 침구용품 회사 아덴아나이스의 제품이란 것을 알아냈다. 아덴아나이스는 리건 모야 존스 최고경영자(CEO)가 2004년 설립한 업체다. 미들턴 왕세손빈이 아들을 싼 속싸개는 아덴아나이스의 4장들이 동물그림 세트인 ‘정글잼’ 중 참새 그림이 그려진 제품이다. 아덴아나이스가 자체 운영하는 인터넷 쇼핑몰에선 49.95달러(약 5만6000원)에  판매돼왔다. 아덴아나이스 홈페이지는 로열 베이비의 속싸개가 공개된 지 4시간 만에 방문자가 폭주해 한때 다운됐다. 영국에선 하루 방문자 수가 평소보다 1960% 폭증했다. 호주에선 892%, 일본에선 791% 늘었으며 미국에서도 458% 증가했다. 정글잼 속싸개는 판매량이 사진 공개 전보다 600% 증가했으며, 현재 매진 상태다.  존스 CEO는 “영국 왕실 쪽에 홍보 마케팅을 한 적이 전혀 없다”며 “회사 직원이 미들턴 왕세손빈과 아기의 사진을 가져왔을 때 포토샵 프로그램으로 우리 제품을 합성한 줄 알았다”고 말했다.","영국 로열 베이비 조지 알렉산더 루이스 왕자가 태어난 후, 어떤 브랜드의 속싸개가 인기를 끌었는가?","['아덴아나이스', '베이비로션', '프리미엄베이비', '로얄베이비', '유아침구']",1,,"[0.7, 0.8)",Incorrect
generation-for-nlp-2646,3,1,False,0.8382982,0.6767651,"[0.16153311729431152, 3.718198058777489e-05, 0.8382982015609741, 0.0001202853600261733, 1.119772787205875e-05]","지난해 주민투표에서 미국의 51번째 주(州)가 되기로 결정한 미국 자치령 푸에르토리코가 미국에 편입되기도 전에 파산할 위기에 처했다. 경기침체로 세수가 크게 줄어든 상황에서 과도하게 발행한 채권마저 투자자들로부터 외면받고 있는 것. 이에 푸에르토리코가 제2의 디트로이트가 되는 게 아니냐는 우려마저 나온다. 디트로이트 시정부는 185억달러의 빚을 진 채 지난 7월 연방법원에 파산보호를 신청한 바 있다. 22일(현지시간) 월스트리트저널(WSJ)에 따르면 UBS를 비롯한 대형 금융회사들은 고객들에게 푸에르토리코 채권 투자의 위험성을 잇따라 경고하고 있다. UBS는 최근 고객들에게 보낸 서한에서 “푸에르토리코 채권을 매입하려면 위험을 충분히 인지하고 있다고 인정하는 문서에 서명해야 한다”고 썼다. 이달 초에는 웰스파고가 1만5000명 이상의 투자자문가에게 보낸 서한에서 푸에르토리코 채권의 위험을 경고했다. 레이먼드제임스파이낸셜은 아예 소규모 투자자의 푸에르토리코 채권 접근을 제한했다. 이 같은 조치들은 매우 심각한 상황에서만 이뤄지는 것이라고 WSJ는 설명했다. 푸에르토리코 채권의 신용등급은 투기등급(정크본드)으로 떨어진 상태다. 재정 위기가 이미 오랫동안 지속돼왔기 때문이다. 지난해 푸에르토리코의 예산 적자는 13억3700만달러에 달했다. 빚 규모는 1000억달러에 육박해 주 단위로 캘리포니아, 뉴욕에 이어 미국에서 세 번째로 많은 수준이다. 푸에르토리코 정부는 세율을 높이고 연금제도를 개혁하는 등 뒤늦게 수습에 나섰지만 시장을 안심시키기에는 역부족인 것으로 전문가들은 보고 있다. 더 큰 문제는 푸에르토리코 채권은 세금 혜택이 많고 수익률이 높아 개인투자자들이 뮤추얼펀드를 통해 대거 보유하고 있다는 점이다. 펀드 평가회사인 모닝스타에 따르면 지방채에 투자하는 뮤추얼 펀드의 77%가 푸에르토리코 채권을 보유하고 있다. 이 채권들이 부도날 경우 지방채 시장에 상당한 후폭풍이 예상된다.",푸에르토리코의 채권이 투기등급으로 떨어진 이유는 무엇인가?,"['경기침체로 인한 세수 감소', '주민투표에서 미국의 51번째 주가 되기로 결정', '과도한 채권 발행과 투자자 외면', '연금제도 개혁의 실패', '뮤추얼 펀드의 대규모 보유']",1,,"[0.6, 0.7)",Incorrect
generation-for-nlp-2661,3,3,True,0.51144934,0.023203105,"[0.00022604668629355729, 0.48824623227119446, 0.5114493370056152, 6.760795076843351e-05, 1.087416967493482e-05]","“올해 미국 경제에는 태양과 달과 별이 한 줄로 서는 행운이 다가오고 있다.”제이미 다이먼 JP모간체이스 최고경영자(CEO·사진)는 지난주 실적발표 후 투자자들과의 화상 회의에서 이렇게 말했다. 평소 미국 경제를 “조심스럽게 낙관한다”고 말해온 다이먼 CEO는 이날 ‘조심스러운’이라는 단어를 사용하지 않았다. 그는 “실제로 경제 전망이 낙관적이기 때문에 ‘낙관적’이라고 말하는 것”이라며 “대기업, 중소기업, 주식시장, 주택시장 등 어느 한 곳에서도 취약한 부분을 찾기 어렵다”고 덧붙였다.다이먼 CEO뿐 아니다. 월스트리트 대형 은행의 최고 경영진도 잇따라 미국 경제에 대한 장밋빛 전망을 쏟아내고 있다. 기업 대출이 사상 최대 수준으로 늘어났기 때문이다. 미국 중앙은행(Fed)에 따르면 작년 말 현재 미국 기업의 대출 잔액은 1조6100억달러로 2008년 기록했던 사상 최고치를 넘어섰다. CNBC는 은행 CEO들이 기업 대출 증가를 더 빠른 경제 성장의 전주곡으로 보고 있다고 전했다. 존 스텀프 웰스파고 CEO는 “고객과 대화를 나누다 보면 뭔가를 짓고, 추가하고, 어딘가에 투자하고 싶다는 이야기를 점점 더 많이 듣게 된다”며 “미국에서 더 많은 경제활동이 일어나고 있다”고 말했다. 뱅크오브아메리카(BoA) 메릴린치의 브루스 톰슨 최고재무책임자(CFO)는 “올 들어 대기업과 헬스케어, 상업용 부동산 업체들을 중심으로 대출 수요가 점점 증가하고 있다”고 전했다. 마이클 코뱃 씨티그룹 CEO도 “성장 전망은 개선되고 경제는 계속 치유되고 있다”고 말했다.한편 Fed의 양적완화 축소(테이퍼링)가 신흥국에 미친 영향도 크지 않았던 것으로 나타났다. 테이퍼링에 따른 신흥시장 위기는 올해 세계 경제의 최대 리스크로 꼽혀왔다. BoA메릴린치에 따르면 벤 버냉키 Fed 의장이 처음 테이퍼링을 거론한 지난해 5월부터 11월까지 14개 신흥국에서 현지 통화 표시 국채에 대한 외국인 보유액은 0.3% 줄어드는 데 그쳤다. “이는 테이퍼링이 시장 혼란으로 이어질 것이라는 우려가 기우였다는 뜻”이라고 파이낸셜타임스(FT)는 분석했다.",제이미 다이먼 JP모간체이스 CEO가 언급한 미국 경제의 전망은 어떤가?,"['비관적이다', '조심스럽게 낙관적이다', '낙관적이다', '부정적이다', '불확실하다']",3,,"[0.0, 0.1)",Correct
generation-for-nlp-2663,2,5,False,0.53503656,0.17292017,"[0.36211639642715454, 0.535036563873291, 0.006172738038003445, 0.003406297182664275, 0.09326794743537903]","혁신도시로 옮겨가야 할 수도권 공공기관의 상당수가 기존 사옥을 팔지 못해 이전에 차질을 빚고 있다. 사옥 매각 지연으로 8개 공공기관이 이사비용 마련을 위해 빌린 대출금만도 1000억원에 이른다.24일 국회 국토교통위원회 이노근 새누리당 의원의 국정감사 자료와 국토교통부에 따르면 혁신도시로 이전하는 73개 정부 산하기관 부동산 가운데 사옥매각 입찰이 3회 이상 유찰이 된 곳이 21개 기관에 달했다. 법제연구원(6회 유찰) 등 5개 기관은 가까스로 매각에 성공했지만 나머지 16개 기관은 여전히 매각을 진행 중이다.서울 서초구에 감정가 135억8400만원짜리 사옥을 갖고 있는 인터넷진흥원은 무려 16차례나 유찰됐다. 매각 지연에 따른 이전비용 부족으로 광주·전남혁신도시 이전시기를 당초 작년 말에서 내년 말로 2년 늦췄지만 이마저 재연기가 불가피한 상황이다.에너지관리공단·정보통신산업진흥원·지방행정연구원 사옥도 지금까지 9회나 유찰됐다. 대한적십자사·도로교통공단·식품연구원 등 5개 공공기관 사옥도 매수자를 찾지 못해 8회 유찰됐다. 공공기관 사옥 매각이 지연되는 것은 부동산 경기 침체로 투자 수요가 위축된 탓도 있지만, 해당 기관들이 매각 실패에도 불구하고 매각가격을 내리지 않고 있는 것도 한 원인으로 꼽힌다. 성남시 분당구에 사옥을 보유한 식품연구원은 8차례나 유찰됐지만, 매각가격은 2108억원에서 2140억원으로 오히려 32억원이 뛰었다. 입찰이 진행되는 동안의 땅값 상승분을 반영했다는 게 연구원 측의 해명이다. 에너지경제연구원도 자산재평가를 통해 255억원이던 매각가격이 261억원으로 올랐다.보유 부동산이 팔리지 않자 혁신도시 새 청사 공사비 등을 마련해야 하는 공공기관들은 결국 대출을 통해 이전 재원을 충당하고 있다. 국토부에 따르면 정부 산하기관 가운데 이전비용을 빌린 기관은 에너지관리공단·대한적십자사·에너지경제연구원·전기안전공사 등 8개 기관으로 대출금이 1084억원에 달한다. 이들 기관이 내는 이자(연 3.16~4.95%)만 50억원에 이른다. 2010년 12월 253억원을 연 4.8% 금리로 빌린 에너지관리공단의 경우 연평균 12억원을 이자로 내고 있다. 부동산 전문가들은 “공공기관의 재무구조가 악화되고 있는 만큼 매각이 원활하게 진행될 수 있도록 정부 차원의 지원과 대책 마련이 필요하다”고 지적했다.",공공기관 사옥 매각 지연의 주된 원인으로 언급되지 않은 것은 무엇인가?,"['부동산 경기 침체', '매각 가격 인하 거부', '이전비용 부족', '매각 입찰 유찰', '정부의 지원 부족']",5,,"[0.1, 0.2)",Incorrect
generation-for-nlp-2664,1,2,False,0.9471413,0.8943201,"[0.9471412897109985, 0.05282120034098625, 3.56705131707713e-05, 1.5585975461362978e-06, 2.562117913385009e-07]","삼성전자는 작년 1분기 시설투자에 7조7593억원을 투입했다. 하지만 올 1분기 투자액은 3조8820억원으로 절반가량 줄었다. 올해도 예년 수준의 투자를 한다는 게 삼성전자 입장이지만 아직까지 구체적인 투자 로드맵은 내놓지 않고 있다. 국내외 경기 전망이 불투명하고 각종 규제 등 변수가 많은 게 삼성전자의 ‘투자 발목’을 잡고 있다는 게 경제계의 중론이다. 이런 상황은 비단 국내 대표기업 삼성전자에만 해당하는 건 아니다. 현 경제 상황에 대한 주요 기업들의 고민은 대체로 비슷하다. 전국경제인연합회가 27일 국내 430개 대기업을 대상으로 조사한 ‘하반기 경영환경 전망’에서도 기업들의 불안감은 여실히 드러났다. 조사 결과 ‘2008년 글로벌 금융위기 때와 비교해 현 경제 상황이 어떤가’란 질문에 ‘훨씬 심각하다’(6.1%)와 ‘심각하다’(25.7%)는 응답이 31.8%에 달했다. ‘비슷하다’고 답한 기업은 45.1%였다. 10곳 중 8곳가량이 현 경영여건이 2008년 금융위기 때와 비슷하거나 좋지 않은 것으로 여긴다는 얘기다. ‘나아졌다’는 응답은 23.1%에 그쳤다.기업들은 경기침체가 당분간 풀릴 것 같지 않다는 우울한 전망도 내놨다. 51.3%에 달하는 기업이 ‘현재로선 경기회복 시점을 예측하기 힘들다’고 답했다. 앞을 예측하기 힘든 ‘시계제로’로 보는 기업이 절반을 넘는다는 의미다. ‘내년 ’과 ‘내후년’이란 응답도 각각 21.4%와 19.3%에 달했다. 반면 ‘올해 하반기부터 회복될 것’이란 응답은 7.9%에 그쳤다. 하반기 경영에 있어 가장 큰 변수로는 ‘국내 경기침체’(43.8%)를 꼽는 기업이 가장 많았다. 올해 경제성장률이 3%에 못 미칠 것이란 정부와 주요 민간연구소의 전망이 나오는 것과 같은 맥락이다. 다음으로 ‘세계 경제회복 지연’(25.7%), ‘유가 및 원자재 가격 상승’(11.9%) 등의 의견도 있었다. 경기침체 여파 탓에 투자를 예년만큼만 유지하거나 줄이겠다는 기업도 많았다. 25.5%가 투자를 축소하겠다고 답했으며 61.1%는 작년 수준을 유지하겠다고 응답했다. 투자를 늘리겠다는 기업은 13.3%에 불과했다. 기업들이 우려하는 건 경기침체만은 아니었다. 올 하반기 경영에 영향을 줄 비(非)경제적 변수를 묻는 질문에 30%에 가까운 기업이 ‘경제민주화 관련 입법’이라고 답했다. 정치권이 지난 4월과 6월 국회에서 대기업을 겨냥한 법안을 쏟아내는 데 대한 위기의식을 표현한 것이란 해석이 나온다. ‘기업을 대상으로 한 조사 강화’란 응답도 28.6%에 달했다. 새 정부 들어 국세청과 검찰, 공정거래위원회의 조사가 잇따르는 상황을 지적한 응답이다. 다음으로 소위 ‘갑을 논란’(13.8%), ‘노사관계 악화’(9.2%)라는 의견도 있었다. ‘경제민주화 관련 법안 중 투자 확대의 걸림돌은 무엇인가’라는 질문에는 21.2%가 ‘기업 내부거래 규제’(공정거래법 개정안)를 꼽았다. 중소기업 적합업종을 강화하는 내용의 법안(10.6%), 유해물질 누출 사고 발생시 매출의 5%를 과징금으로 부과하는 유해화학물질관리법 개정안(10%) 등이 뒤를 이었다. 고용 창출의 걸림돌이 될 법안으로는 ‘60세 정년연장 의무화’(24.2%)를 꼽은 기업이 가장 많았다. 이어 ‘기간제 근로자 사용 제한’(19.7%), ‘정리해고 요건 강화’(18.7%) 등의 순이었다. 김용옥 전경련 경제정책팀장은 “경기침체 속에 경제민주화 입법, 세무조사 등 기업에 대한 압박이 동시다발적으로 진행되고 있다”며 “기업의 기(氣)가 꺾일 수밖에 없는 상황”이라고 지적했다.",삼성전자가 2023년 1분기에 투자한 금액은 얼마인가?,"['7조7593억원', '3조8820억원', '5조5000억원', '10조원', '4조원']",2,,"[0.8, 0.9)",Incorrect
